providerid(long),city,statevalue,zip_code(long),county_name,phone_number(long),conditionvalue,measureid,labelvalue(double precision)
30006,TUCSON,AZ,85712,PIMA,5203275461,Emergency Department,EDV,NULL
30006,TUCSON,AZ,85712,PIMA,5203275461,Emergency Department,ED_1b,NULL
30006,TUCSON,AZ,85712,PIMA,5203275461,Emergency Department,ED_2b,NULL
30006,TUCSON,AZ,85712,PIMA,5203275461,Preventive Care,IMM_2,NULL
30006,TUCSON,rAZ,85712,PIMA,5203275461,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
30006,TUCSON,AZ,85712,PIMA,5203275461,Emergency Department,OP_18b,NULL
30006,TUCSON,AZ,85712,PIMA,5203275461,Emergency Department,OP_18c,NULL
30006,TUCSON,AZ,85712,PIMA,5203275461,Heart Attack or Chest Pain,OP_2,NULL
30006,TUCSON,AZ,85712,PIMA,5203275461,Emergency Department,OP_22,NULL
30006,TUCSON,AZ,85712,PIMA,5203275461,Emergency Department,OP_23,NULL
30006,TUCSON,AZ,85712,PIMA,5203275461,Colonoscopy care,OP_29,NULL
30006,TUCSON,AZ,85712,PIMA,5203275461,Colonoscopy care,OP_30,NULL
30006,TUCSON,AZ,85712,PIMA,5203275461,Cataract surgery outcome,OP_31,NULL
30006,TUCSON,AZ,85712,PIAM,5203275461,Cancer care,OP_33,NULL
30006,TUCSON,AZ,85712,PIMA,5203275461,Heart Attack or Chest Pain,OP_3b,NULL
30006,TUCSON,AZ,85712,PIMA,5203275461,Heart Attack or Chest Pain,OP_5,NULL
30006,TUCSON,ZA,85712,PIMA,5203275461,Pregnancy and Delivery Care,PC_01,NULL
30006,TUCSON,AZ,85712,PIMA,5203275461,Sepis Care,SEP_1,NULL
30006,TUCSON,AZ,85712,PIMA,5203275461,Blood Clot Prevention and Treatment,VTE_6,NULL
30007,COTTONWOOD,ZA,86326,YAVAPAI,9287732357,Emergency Department,EDV,NULL
30007,COTTONWOOD,AZ,86326,YAVAPAI,9287732357,Emergency Department,ED_1b,NULL
30007,COTTONWOOD,AZ,86326,YAVAPAI,9287732357,Emergency Department,ED_2b,NULL
30007,COTTONWOOD,AZ,86326,YAVAPAI,9287732357,Preventive Care,IMM_2,NULL
30007,COTTONWOOD,AZ,86326,YAVAPAI,9287732357,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
30007,COTTONWOOD,AZ,86326,YAVAPAI,9287732357,Emergency Department,OP_18b,NULL
30007,COTTONWOOD,AZ,86326,YAVAPAI,9287732357,Emergency Department,OP_18c,NULL
30007,COTTONWOOD,AZ,86326,YAVAAI,9287732357,Heart Attack or Chest Pain,OP_2,NULL
30007,COTOTNWOOD,AZ,86326,YAVAPAI,9287732357,Emergency Department,OP_22,NULL
30007,COTTONWOOD,AZ,86326,YAVAPAI,9287732357,Emergency Department,OP_23,NULL
30007,COTTONWOOD,AZ,86326,YAVAPAI,9287732357,Colonoscopy care,OP_29,NULL
30007,COTTONWOOD,AZ,86326,YAVAPAI,9287732357,Colonoscopy care,OP_30,NULL
30007,COTTONWOOD,AZ,86326,YAVAPAI,9287732357,Cataract surgery outcome,OP_31,NULL
30007,COTTONWOOD,AZ,86326,YAVAPAI,9287732357,Cancer care,OP_33,NULL
30007,COTTONWOOD,AZ,86326,YAVAPAI,9287732357,Heart Attack or Chest Pain,OP_3b,NULL
30007,COTTONWOOD,AZ,86326,YAVAPAI,9287732357,Heart Attack or Chest Pain,OP_5,NULL
30007,COTTONWOOD,AZ,86326,YAVAPAI,9287732357,Pregnancy and Delivery Care,PC_01,NULL
30007,COTTONWOOD,AZ,86326,YAVAPAI,9287732357,Sepsis Care,SEP_1,NULL
30007,COTTONWOOD,AZ,86326,YAVAPAI,9287732357,Blood Clot Prevention and Treatment,VTE_6,NULL
30010,TUCSON,AZ,85745,PIMA,5208723000,Emergency Department,EDV,NULL
30010,TUCSON,AZ,85745,PIMA,5208723000,Emergency Department,ED_1b,NULL
30010,TUCSON,AZ,85745,PIMA,5208723000,Emergency Department,ED_p2b,NULL
30010,TUCSON,AZ,85745,PIMA,5208723000,Preventive Care,IMM_2,NULL
30010,TUCOSN,AZ,85745,PIMA,5208723000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
30010,TUCSON,AZ,85745,PIMA,5208723000,Emergency Department,OP_18b,NULL
30010,TUCSON,ZA,85745,PIMA,5208723000,Emergency Department,OP_18c,NULL
30010,TUCSON,AZ,85745,PIMA,5208723000,Heart Attack or Chest Pain,OP_2,NULL
30010,TUCSON,AZ,85745,PIMA,5208723000,Emergency Department,OP_q22,NULL
30010,TUCSON,AZ,85745,PIMA,5208723000,Emergency Department,OP_23,NULL
30010,TUCSON,AZ,85745,PIMA,5208723000,Colonoscopy care,OP_29,NULL
30010,TUCSON,AZ,85745,PIMA,5208723000,Colonoscopy care,OP_30,NULL
30010,TUCSNO,AZ,85745,PIMA,5208723000,Cataract surgery outcome,OP_31,NULL
30010,TUCSON,AZ,85745,PIMA,5208723000,Cancer care,OP_33,NULL
30010,TUCSON,AZ,85745,PIMA,5208723000,Heart Attack or Chest Pain,OP_3b,NULL
30010,TUCSON,AZ,85745,PIMA,5208723000,Heart Attack or Chest Pain,OP_5,NULL
30010,TUCSON,AZ,85745,PIMA,5208723000,Pregnancy and Delivery Care,PC_01,NULL
30010,TpUCSON,AZ,85745,PIMA,5208723000,Sepsis Care,SEP_1,NULL
30010,TUCSON,AZ,85745,PIMA,5208723000,Blood Clot Prevention and Treatment,VTE_6,NULL
30011,TUCSON,AZ,85711,PIMA,5208733000,Emergency Department,EDV,NULL
30011,TUCSON,AZ,85711,PIMA,5208733000,Emergency Department,ED_1b,NULL
30011,TCSON,AZ,85711,PIMA,5208733000,Emergency Department,ED_2b,NULL
30011,TUCSON,AZ,85711,PIMzA,5208733000,Preventive Care,IMM_2,NULL
30011,TUCSON,AZ,85711,PIMA,5208733000,Preventive Care,IMM_3_OP_27_FAC_ADHPTC,NULL
30011,TUCSON,AZ,85711,PIMA,5208733000,Emergency Department,OP_18b,NULL
30011,TUCSON,AZ,85711,PIMA,5208733000,Emergency Department,OP_18c,NULL
30011,TUCSON,AZ,85711,PIMA,5208733000,Heart Attack or Chest Pain,OP_2,NULL
30011,TUCSON,AZ,85711,PIdMA,5208733000,Emergency Department,OP_22,NULL
30011,TUCSON,AZ,85711,PIMA,5208733000,Emergency Department,OP_23,NULL
30011,TUCSON,AZ,85711,PIMA,5208733000,Colonoscopy care,OP_29,NULL
30011,TUCSON,AZ,85711,PIMcA,5208733000,Colonoscopy care,OP_30,NULL
30011,TUCSON,AZ,85711,PIMA,5208733000,Cataranct surgery outcome,OP_31,NULL
30011,TUCSON,AZ,85711,PIMA,5208733000,Cancer care,OP_33,NULL
30011,TUCSON,AZ,85711,PIMA,5208733000,Heart Attack or Chest Pain,OP_3b,NULL
30011,TUCSON,AZ,85711,PIMA,5208733000,Heart Attack or Chest Pain,OP_5,NULL
30011,TUCSON,AZ,85711,PIMA,5208733000,Pregnancy and Delivery Care,PC_01,NULL
30011,TUCSON,AZ,85711,PIMA,5208733000,Sepsis Care,SEP_1,NULL
30011,TUCSON,AZ,85711,PIMA,5208733000,Blood Clot Prevention and Treatment,VTE_g6,NULL
30012,PRESCOTT,AZ,86301,YAVAPAI,9284452700,Emergency Department,EDV,NULL
30012,PRESCOTT,AZ,86301,YAVAPAI,9284452700,Emergency Department,ED_1b,NULL
30012,PRESCOTT,AZ,86301,YAVAPAI,9284452700,Emergency Department,ED_2b,NULL
30012,pPRESCOTT,AZ,86301,YAVAPAI,9284452700,Preventive Care,IMM_2,NULL
30012,PRESCOTT,AZ,86301,YAVAPAI,9284452700,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
30012,PRESCOTT,AZ,86301,YAVAPAI,9284452700,Emergency Department,OP_18b,NULL
30012,PRESCOTT,AZ,86301,YAVAPAI,9284452700,Emergency Department,OP_18c,NULL
30012,PRESCOTT,AZ,86301,YAVAPAI,9284452700,Heart Attack or Chest Pain,OP_2,NULL
30012,PRESCOTT,AZ,86301,YAVAPAI,9284452700,Emergency Department,OP_22,NULL
30012,PRESCOTT,AZ,86301,YAVAPAI,9284452700,Emergency Department,OP_23,NULL
30012,PRESCOTT,AZ,86301,YAVAPAI,9284452700,Colonoscopy caer,OP_29,NULL
30012,PRESCOTT,AZ,86301,YAVAPAI,9284452700,Colonoscopy care,OP_30,NULL
30012,PRESCOTT,AZ,86301,YAVAPAI,9284452700,Cataract surgery outcome,OP_31,NULL
30012,PRESCOTT,AZ,86301,YAVAPAI,9284452700,Cancer care,OP_33,NULL
30012,PRESCOTT,AZ,86301,YAVAPAI,9284452700,Heart Attack or Chest Pain,OP_3b,NULL
30012,PRESCOTT,AZ,86301,YAVAPAI,9284452700,Heart Attack or Chest Pain,OP_5,NULL
30012,PRESCOTT,AZ,86301,YAVAPAI,9284452700,Pregnancy and Delivery Care,PC_01,NULL
30012,PRESCOTT,AZ,86301,YAVAPAI,9284452700,Sepsis Care,SEP_1,NULL
30012,PRESCOTT,AZ,86301,YAVAPAI,9284452700,Blood Clot Prevention and Treatment,VTE_6,NULL
30013,YUMA,AZ,85364,YUMA,9283367600,Emergency Department,EDV,NULL
30013,YUMA,AZ,128013,YUMA,9283367600,Emergency Department,ED_1b,NULL
30013,YUMA,AZ,85364,YUMA,9283367600,Emergency Department,ED_2b,NULL
30013,YUMA,AZ,85364,YUMA,9283367600,Preventive Care,IMM_2,NULL
30013,YUMA,AZ,85364,YUMA,9283367600,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
30013,YUMA,AZ,85364,YMUA,9283367600,Emergency Department,OP_18b,NULL
30013,YUMA,AZ,85364,YUMA,-2918789980,Emergency Department,OP_18c,NULL
30013,YUMA,AZ,85364,YUMA,9283367600,Heart Attack or Chest Pain,OP_2,NULL
30013,YUMA,AZ,85364,YUMA,9283367600,Emergency Department,OP_22,NULL
30013,YUMA,AZ,85364,YUMA,9283367600,Emergency Department,OP_23,NULL
30013,YUMA,AZ,85364,YUMA,9283367600,Colonoscopy care,OP_29,NULL
30013,YUMA,AZ,85364,YUMA,9283367600,Colonoscopy care,OP_30,NULL
30013,UMA,AZ,85364,YUMA,9283367600,Cataract surgery outcome,OP_31,NULL
30013,YUMA,AZ,85364,YUMA,9283367600,Cancer care,OP_33,NULL
30013,YUMA,AZ,85364,YUMA,9283367600,Heart Attack or Chest Pain,OP_3b,NULL
30013,YUMA,AZ,85364,YUMA,9283367600,Hear Attack or Chest Pain,OP_5,NULL
30013,YUMA,AZ,85364,YUMA,9283367600,Pregnancy and Delivery Care,PC_01,NULL
30013,YUMA,AZ,85364,UYMA,9283367600,Sepsis Care,SEP_1,NULL
30013,YUMA,AZ,85364,YUMA,9283367600,Blood Clot Prevention and Treatment,VTE_6,NULL
30014,PHOENIX,AZ,85020,MARICOPA,6023315862,Emergency Department,EDV,NULL
30014,PHOENIX,AZ,85020,MARICOPA,6023315862,Emergency Department,ED_1b,NULL
30014,PHOENIX,AZ,85020,MARICOPA,6023315862,Emergency Department,ED_2b,NULL
30014,PHOENIX,AZ,85020,MARICOPA,6023315862,Preventive Care,IMM_2,NULL
30014,PHOENIX,AZ,85020,MARICOPA,6023315862,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
30014,PHOENIX,AZ,85020,MARICOPA,6023315862,Emergency Department,OP_18b,NULL
30014,PHOENIX,AZ,85020,MARICOPA,6023315862,Emergency Department,OP_18c,NULL
30014,PHOENIX,AZ,85020,MARICOPA,6023315862,Heart Attack or Chest Pain,OP_2,NULL
30014,PHOENIX,AZ,85020,MARICOPA,6023315862,Emergency Department,OP_22,NULL
30014,PHOENIX,AZ,85020,MARICOPA,6023315862,Emergency Department,OP_23,NULL
30014,PHOENIX,AZ,85020,MARICOPA,6023315862,Colonoscopy care,OP_29,NULL
30014,PHOENIX,AZ,85020,MARICOPA,6023315862,Colonoscopy care,OP_30,NULL
30014,PHOENIX,AZ,85020,MARICOPA,6023315862,Cataract surgery outcome,OP_31,NULL
30014,PHOENuIX,AZ,85020,MARICOPA,6023315862,Cancer care,OP_33,NULL
30014,PHOENIX,AZ,85020,MARICOPA,6023315862,Heart Attack or Chest Pain,OP_3b,NULL
30014,PHOENIX,AZ,85020,MARICOPA,6023315862,Heart Attack or Chest Pain,OP_5,NULL
30014,PHOENIX,AZ,85020,MARICOPA,6023315862,Pregnancy and Delivery Care,PC_01,NULL
30014,PHOENIX,AZ,85020,MARICOPA,6023315862,Sepsis Care,SEP_1,NULL
30014,PHOENIX,AZ,85020,MARICOPA,6023315862,Blood Clot Prevention and Treatment,VTE_6,NULL
30016,CASA GRANDE,AZ,85122,PINAL,5203816300,Emergency Department,EDV,NULL
30016,CASA GRANDE,AZ,85122,PINAL,5203816300,Emergency Department,ED_1b,NULL
30016,CASA GRANDE,AZ,85122,PINAL,5203816300,Emergency Department,ED_2b,NULL
30016,CASA GRANDE,AZ,85122,PINAL,5203816300,Preventive Care,IMM_2,NULL
30016,CASA GRANDE,AZ,85122,PINAL,5203816300,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
30016,CASA GRANDE,AZ,85122,PINAL,5203816300,Emergency Department,OP_18b,NULL
30016,CASA GRANDE,AZ,85122,PINAL,5203816300,Emergency Department,OP_18c,NULL
30016,CASA GRANDE,AZ,85122,PINAL,5203816300,Heart Attack or Chest Pain,OP_2,NULL
30016,CASA GRANDE,AZ,85122,PINAL,5203816300,Emergency Department,OP_22,NULL
30016,CASA GRANDE,AZ,85122,PINAL,5203816300,Emergency Department,OP_23,NULL
30016,CAS GRANDE,AZ,85122,PINAL,5203816300,Colonoscopy care,OP_29,NULL
30016,CASA GRANDE,AZ,85122,PINAL,5203816300,Colonoscopy care,OP_30,NULL
30016,CASA GRANDE,ZA,85122,PINAL,5203816300,Cataract surgery outcome,OP_31,NULL
30016,CASA GRANDE,AZ,85122,PINAL,5203816300,Cancer care,OP_33,NULL
30016,CASA GRANDE,AZ,85122,PINAL,5203816300,Heart Attack or Chest Pain,OP_3b,NULL
30016,CASA GRANDE,Z,85122,PINAL,5203816300,Heart Attack or Chest Pain,OP_5,NULL
30016,CASA GRANDE,AZ,85122,PINAL,5203816300,Pregnancy and Delivery Care,PC_01,NULL
30016,CASA GRANDE,AZ,85122,PINAL,5203816300,Sepsis Care,SEP_1,NULL
30016,CASA GRANDE,AZ,85122,PINAL,5203816300,Blood Clot Prevention and Treatment,VTE_6,NULL
30022,PHOENIX,AZ,85008,MARICOPA,6023445011,Emergency Department,EDV,NULL
30022,PHOENIX,AZ,85008,MARICOPA,6023445011,Emergency Department,ED_1b,NULL
30022,PHOENIX,AZ,85008,MARICOPA,6023445011,Emergency Department,ED_2b,NULL
30022,PHOENIX,AZ,85008,MARICOPA,6023445011,Preventive Care,IMM_2,NULL
30022,PHOENIX,AZ,85008,MARICOPA,6023445011,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
30022,PHOENIX,AZ,85008,MARICOPA,6023445011,Emergency Department,OP_18b,NULL
30022,PHOENIX,AZ,85008,MARICOPA,6023445011,Emergency Department,OP_18c,NULL
30022,PHOENIX,AZ,85008,MARICOPA,6023445011,Heart Attack or Chest Pain,OP_2,NULL
30022,PHOENIX,AZ,85008,MARICOPA,6023445011,Emergency Department,OP_22,NULL
30022,PHOENIX,AZ,85008,MARICOPA,6023445011,Emergency Department,OP_23,NULL
30022,PHOENIX,AZ,85008,MARICOPA,6023445011,Colonoscopy care,OP_29,NULL
30022,PHOENIX,AZ,85008,MARICOPA,6023445011,Colonoscopy care,OP_30,NULL
30022,PHOENIX,AZ,85008,MARICOPA,6023445011,Cataract surgery outcome,OP_31,NULL
30022,PHOENIX,AZ,85008,MARICOPA,6023445011,Cancer care,OP_33,NULL
30022,PHOENIX,AZ,85008,MARICOPA,6023445011,Hart Attack or Chest Pain,OP_3b,NULL
30022,PHOENIX,AZ,85008,MARICOPA,6023445011,Heart Attack or Chest Pain,OP_5,NULL
30022,PHOENIX,AZ,85008,MARICOPA,6023445011,Pregnancy and Delivery Care,PC_01,NULL
30022,PHOENIX,AZ,85008,MARICOPA,6023445011,Sepsis Care,SEP_1,NULL
30022,PHOENIX,AZ,85008,MARICOPA,6023445011,Blood Clot Prevention and Treatment,VTE_6,NULL
30023,FLAGSTAFF,AZ,86001,COCNOINO,9287793366,Emergency Department,EDV,NULL
30023,FLAlGSTAFF,AZ,86001,COCONINO,9287793366,Emergency Department,ED_1b,NULL
30023,FLAGSTAFF,AZ,86001,COCONINO,9287793366,Emergency Department,ED_2b,NULL
30023,FLAGSTAFF,AZ,86001,COCONINO,9287793366,Preventive Care,IMM_2,NULL
30023,FLAGSTAFF,AZ,86001,COCONINO,9287793366,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
30023,FLAGSTAFF,AZ,86001,COCONINO,9287793366,Emergency Department,OP_18b,NULL
30023,FLAGSTAFF,AZ,86001,COCONINO,9287793366,Emergency Department,OP_18c,NULL
30023,FLAGSTAFF,AZ,86001,COCONINO,9287793366,Heart Attack or Chest Pain,OP_2,NULL
30023,FLAGSTAFF,AZ,86001,COCONINO,9287793366,Emergency Department,OP_22,NULL
30023,FLAGSTAFF,AZ,86001,COCONINO,9287793366,Emergency Department,OP_23,NULL
30023,FLAGSTAFF***,Z,86001,COCONINO,9287793366,Colonoscopy care,OP_29,NULL
30023,FLAGSTAFF,AZ,86001,COCONINO,9287793366,Colonoscopy care,OP_30,NULL
30023,FLAGSTAFF,AZ,86001,COCONINO,9287793366,Cataract surgery outcome,OP_31,NULL
30023,FLAGSTAFF,AZ,86001,COCONINO,9287793366,Cancer care,OP_33,NULL
30023,FLAGSTAFF,AZ,86001,COCONINO,9287793366,Heart Attack or Chest Pain,OP_3b,NULL
30023,FLAGSTAFF,AZ,86001,COCONINO,9287793366,Heart Attack or Chest Pain,OP_5,NULL
30023,FLAGSTAFF,AZ,86001,COCONINO,9287793366,Pregnancy and Delivery Care,PC_01,NULL
30023,FLAGSTAFF,AZ,86001,COCONINO,9287793366,Sepsis Care,SEP_1,NULL
30023,FLAGSTAFF,AZ,86001,COCONINO,9287793366,Blood Clot Prevention and Treatment,TE_6,NULL
30024,PHOENIX,AZ,85013,MARICOPA,6024065001,Emergency Department,EDV,NULL
30024,PHOENIX,Z,85013,MARICOPA,6024065001,Emergency Department,ED_1b,NULL
30024,PHOENIX,AZ,85013,MARICOPA,6024065001,Emegency Department,ED_2b,NULL
30024,PHOENIX,AZ,85013,MARICOPA,6024065001,Preventive Care,IMM_2,NULL
30024,PHOENIX,AZ,85013,MARICOPA,6024065001,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
30024,PHOENIX,AZ,85013,MARICOPA,6024065001,Emergency Department,OP_18b,NULL
30024,PHOENIX,AZ,85013,MARICOPA,6024065001,Emergency Department,OP_18c,NULL
30024,PHOENIX,AZ,85013,MARICOPA,6024065001,Heart Attack or Chest Pain,OP_2,NULL
30024,PHOENIX,AZ,85013,MARICOPA,6024065001,Emergency Department,OP_22,NULL
30024,PHOENIX,AZ,139269,MARICOPA,6024065001,Emergency Department,OP_23,NULL
30024,PHOENIX,AZ,85013,MARICOPA,6024065001,Colonoscopy care,OP_29,NULL
30024,PHOENIX,AZ,85013,MARICOPA,6024065001,Colonoscopy care,OP_30,NULL
30024,PHOENIX,AZ,85013,MARICOPA,6024065001,Cataract surgery outcome,OP_31,NULL
30024,PHOENIX,AZ,85013,MARICOPA,6024065001,Cancer care,OP_33,NULL
30024,PHOENIX,AZ,85013,MARICOPA,6024065001,Heart Attack or Chest Pain,OP_3b,NULL
30024,PHOENIX,AZ,85013,MARICOPA,6024065001,Heart Attack or Chest Pain,OP_5,NULL
30024,PHOENIX,AZ,85013,MARICOPA,6024065001,Pregnancy and Delivery Care,PC_01,NULL
30024,PHOEIX,AZ,85013,MARICOPA,6024065001,Sepsis Care,SEP_1,NULL
30024,PHOENIX,AZ,85013,MARICOPA,6024065001,Blood Clot Prevention and Treatment,VTE_6,NULL
30030,PHOENIX,AZ,85015,MARICOPA,6022490212,Emergency Department,EDV,NULL
30030,PHOENIX,AZ,85015,MARICOPA,6022490212,Emergency Department,ED_1b,NULL
30030,PHOENIX,AZ,85015,MARICOPA,6022490212,Emergency Department,ED_2b,NULL
30030,PHOENIX,AZ,85015,MARICOPA,6022490212,Preventive Care,IMM_2,NULL
30030,PHOENIX,AZ,85015,MARICOPA,6022490212,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
30030,PHOEmNIX,AZ,85015,MARICOPA,6022490212,Emergency Department,OP_18b,NULL
30030,PHOENIX,AZ,85015,MARICOPA,6022490212,Emergency Department,OP_18c,NULL
30030,PHOENIX,AZ,85015,MARICOPA,6022490212,Heart Attack or Chest Pain,OP_2,NULL
30030,PHOENIX,AZ,85015,MARICOPA,6022490212,Emergency Department,OP_22,NULL
30030,PHOENIX,AZ,85015,MARICOPA,6022490212,Emergency Department,OP_23,NULL
30030,PHOENIX,AZ,85015,MARICOPA,6022490212,Colonoscopy care,OP_29,NULL
30030,PHOENIX,ZA,85015,MARICOPA,6022490212,Colonoscopy care,OP_30,NULL
30030,PHOENIX,AZ,85015,MARICOPA,6022490212,Cataract surgery outcome,OP_31,NULL
30030,PHOENIX,AZ,85015,MARICOPA,6022490212,Cancer care,OP_33,NULL
30030,PHOENIX,AZ,85015,MARICOPA,6022490212,Heart Attack or Chest Pain,OP_3b,NULL
30030,PHOENIX,AZ,21353,MARICOPA,6022490212,Heart Attack or Chest Pain,OP_5,NULL
30030,PHOENIX,AZ,85015,MARICOPA,6022490212,Pregnancy and Delivery Care,PC_01,NULL
30030,PHOENIX,AZ,85015,MARICOPA,6022490212,Sepsis Care,SEP_1,NULL
30030,PHOENIX,AZ,85015,MARICOPA,6022490212,Blood Clot Prevention and Treatment,VTE_6,NULL
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Emergency Department,EDV,NULL
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Emergency Department,ED_1b,NULL
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Emergency Department,ED_2b,NULL
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Preventive Care,IMM_2,NULL
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Emergency Department,OP_18b,NULL
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Emergency Department,OP_18c,NULL
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Heart Attack or Chest Pain,OP_2,NULL
-285,CHANDLER,AZ,85224,MARICOPA,4807283000,Emergency Department,OP_22,NULL
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Emergency Department,OP_23,NULL
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Colonoscopy care,OP_29,NULL
30036,CHANDLER,AyZ,85224,MARICOPA,4807283000,Colonoscopy care,OP_30,NULL
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Cataract surgery outcome,OP_31,NULL
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Cancer care,OP_33,NULL
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Heart Attack or Chest Pain,OP_3b,NULL
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Heart Attack or Chest Pain,OP_5,NULL
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Pregnancy and Delivery Care,PC_01,NULL
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Sepsis Care,SEP_1,NULL
30036,CHANDLER,AZ,85224,MARICOPA,4807283000,Blood Clot Prevention and Treatment,VTE_6,NULL
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Emergency Department,EDV,NULL
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Emergency Department,ED_1b,NULL
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Emergency Department,ED_2b,NULL
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Preventive Care,IMM_2,NULL
30037,PHOENIX,AZ,23796,MARICOPA,6022518156,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Emergency Department,OP_18b,NULL
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Emergency Department,OP_18c,NULL
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Heart Attack or Chest Pain,OP_2,NULL
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Emergency Department,OP_22,NULL
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Emergency Department,OP_23,NULL
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Colonoscopy care,OP_29,NULL
30037,PHOENIX,AZ,85006,MARICOPA,-2179736440,Colonoscopy care,OP_30,NULL
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Cataract surgery outcome,OP_31,NULL
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Cancer care,OP_33,NULL
30037,PHOENXI,AZ,85006,MARICOPA,6022518156,Heart Attack or Chest Pain,OP_3b,NULL
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Heart Attack or Chest Pain,OP_5,NULL
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Pregnancy and Delivery Care,PC_01,NULL
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Sepsis Care,SEP_1,NULL
30037,PHOENIX,AZ,85006,MARICOPA,6022518156,Blood Clot Prevention and Treatment,VTE_6,NULL
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Emergency Department,EDV,NULL
84587,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,mergency Department,ED_1b,NULL
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Emergency Department,ED_2b,NULL
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Preventive Care,IMM_2,NULL
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,NULL
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Emergency Department,OP_18b,NULL
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Emergency Department,OP_18c,NULL
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Heart Attack or Chest Pain,OP_2,NULL
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Emergency Department,OP_22,NULL
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Emergency Department,OP_23,NULL
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Colonoscopy care,OP_29,NULL
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Colonoscopy care,OP_30,NULL
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Cataract surgery outcome,OP_31,NULL
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Cancer care,OP_33,NULL
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Heart Attack or Chest Pain,OP_3b,NULL
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Heart Attack or Chest Pain,OP_5,NULL
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Pregnancy and Delivery Care,PC_01,NULL
30038,SCOTTSDALE,Z,85251,MARICOPA,4808824004,Sepsis Care,SEP_1,NULL
30038,SCOTTSDALE,AZ,85251,MARICOPA,4808824004,Blood Clot Prevention and Treatment,VTE_6,NULL
30043,SIERRA VISTA,AZ,85635,COCHISE,5202633001,Emergency Department,EDV,NULL
30043,SIERRA VISTA,AZ,85635,COCHISE,5202633001,Emergency Department,ED_1b,NULL
