license(long),dba_name,aka_name,facility_type,risk,address,city,statevalue,zip(long),inspectionid(long),labelvalue(double precision)
1553,PEPE TACO,PEPE TACO,Restaurant,Risk 1 (High),11652 S WESTERN AVE ,CHICAGO,IL,60643,1981921,NULL
1553,PEPE TACO,PEPE TACO,Restaurant,Risk 1 (High),11652 S WESTERN AVE ,CHICAGO,IL,60643,1609517,NULL
1553,PEPE TACO,PEPE TACO,Restaurant,Risk 1 (High),11652 S WESTERN AVE ,CHICAGO,IL,60643,1532342,NULL
1553,PEPE TACO,PEPE TACO,Restaurant,Risk 1 (igh),11652 S WESTERN AVE ,CHICAGO,IL,60643,1537577,NULL
1553,PEPE TACO,PEPE TACO,Restaurant,Risk 1 (High),11652 S WESTERN AVE ,CHICAGO,IL,60643,1546734,NULL
1553,PEPE TACO,PEPE TACO,Restaurant,Risk 1 (High),11652 S WESTERN AVE ,CHICAGO,IL,60643,1497643,NULL
1553,PEPE TACO,PEPvE TACO,Restaurant,Risk 1 (High),11652 S WESTERN AVE ,CHICAGO,IL,60643,1296779,NULL
1553,PEPE TACO,PEPE TACO,Restaurant,Risk 1 (High),11652 S WESTERN AVE ,CHICAGO,IL,60643,1395721,NULL
1553,PEPE TACO,PEPE TACO,Restaurant,Risk 1 (High),11652 S WESTERN AVE ,CHICAGO,IL,60643,1360539,NULL
1553,PEPE TACO,PEPE TACO,Restaurant,Risk 1 (Hgh),11652 S WESTERN AVE ,CHICAGO,IL,60643,1155137,NULL
1553,PEPE TACO,PEPE TACO,Restaurant,Risk 1 (High),11652 S WESTERN AVE ,CHICAGO,IL,60643,1151238,NULL
1553,PEPE TACO,PEPE TACO,Restaurant,Risk 1 (High),11652 S WESTERN AVE ,CHICAGO,IL,60643,1151083,NULL
1553,PEPE TACO,PEPE TACO,Restaurant,Risk 1 (Hig)h,11652 S WESTERN AVE ,CHICAGO,IL,60643,1150410,NULL
1553,PEPE TACO,PEPE TACO,Restaurant,Risk 1 (High),11652 S WESTERN AVE ,CHICAGO,IL,60643,543551,NULL
1553,PEPE TACO,PEPE TACO,Restaurant,Risk 1 (High),11652 S WESTERN AVE ,CHICAGO,IL,60643,289300,NULL
1553,PEPE TACO,PEPE TACO,Restaurant,Risk 1 (High),11652 S WESTERN AVE ,CHICAGO,IL,60643,164400,NULL
1553,PEPE TACO,PEPE TACO,Restaurant,Risk 1 (High),11652 S WESTERN AVE ,CHICAGO,IL,60643,164295,NULL
1555,DAGOSTINOS PIZZA,DAGOSTINOS PIZZA,Restaurant,Risk 1 (High),1351 W ADDISON ST ,CHICAGO,IL,60613,1360240,NULL
1567,J AND P FINER FOODS,J AND P FINER FOODS,Grocery Store,Risk 3 (Low),3501 W MONTROSE AVE ,CHICAGO,IL,60618,1496308,NULL
1567,J AND P FINER FOODS,J AND P FINER FOODS,Grocery Store,Risk 3 (Low),3501 W MONTROSE AVE ,CHICAGO,IL,60618,1166382,NULL
1567,J AND P FINER FOODS,J AND P FINER FOODS,Grocery Store,Risk 3 (Low),3501 W MONTROSE AVE ,CHICAGO,IL,60618,521773,NULL
1567,J AND P FINER FOODS,J AND P FINER FOODS,Grocery Store,Risk 3 (Low),3501 W MONTROSE AVE ,CHICAGO,IL,60618,327265,NULL
1574,GOLDEN TIARA LTD,GOLDEN TIARA LTD,Restaurant,Risk 1 (High),3231 N CICERO AVE ,CHICAGO,IL,60641,1473646,NULL
1574,GOLDEN TIARA LTD,GOLDEN TIARA LTD,Restaurant,Risk 1 (High),3231 N CICERO AVE ,CHICAGO,IL,60641,1353608,NULL
1574,GOLDEN TIARA LTD,GOLDEN TIARA LTD,Restaurant,Risk 1 (High),3231 N CICERO AVE ,CHICAGO,IL,60641,1271325,NULL
1578,1000 LIQUORS  BIG CITY TAP,1000 LIQUORS  BIG CITY TAP,Regstaurant,Risk 1 (High),10001012 W BELMONT AVE ,CHIACGO,IL,60657,2534765,NULL
1578,1000 LIQUORS  BIG CITY TAP,1000 LIQUORS  BIG CITY TAP,Restaurant,Risk 1 (High),10001012 W BELMONT AVE ,CHICAGO,IL,60657,2535182,NULL
1578,1000 LIQUORS  BIG CITY TAP,1000 LIQUORS  BIG CITY TAP,Restaurant,Risk 1 (High),10001012 W BELMONT AVE ,CHICAGO,nIL,60657,2345280,NULL
1578,1000 LIQUORS  BIG CITY TAP,1000 LIQUORS  BIG CITY TAP,Repstaurant,Risk 1 (High),10001012 W BELMONT AVE ,CHICAGO,IL,60657,2320842,NULL
1578,1000 LIQUORS  BIG CITY TAP,1000 LIQUORS  BIG CITY TAP,Restaurant,Risk 1 (High),10001012 W BELMONT AVE ,CHICAOG,IL,60657,2200335,NULL
1578,1000 LIQUORS  BIG CITY TAP,1000 LIQUORS  BIG CITY TAP,Restaurant,Risk 1 (High),10001012 W BELMONT AVE ,CHICAOG,IL,60657,2200581,NULL
1578,1000 LIQUORS  BIG CITY TAP,1000 LIQUORS  BIG CITY TAP,Restaurant,Risk 1 (High),10001012 W BELMONT AVE ,CHICAOG,IL,60657,2176764,NULL
1578,1000 LIQUORS  BIG CITY TAP,1000 LIQUORS  BIG CITY TAP,Restaurant,Risk 1 H(igh),10001012 W BELMONT AVE ,CHIACGO,IL,60657,2065095,NULL
1578,1000 LIQUORS  BIG CITY TAP,1000 LIQUORS  BIG CITY TAP,Restaurant,Risk 1 (High),10001012 W BELMONT AVE ,CHICzAGO,IL,60657,1937615,NULL
1578,1000 LIQUORS  BIG CITY TAP,1000 LIQUORS  BIG CITY TAP,Restaurant,Risk 1 (High),10001012 W BELMONT AVE ,CHICAGO,IL,60657,1567087,NULL
1578,1000 LIQUORS  BIG CITY TAP,100 LIQUORS  BIG CITY TAP,Restaurant,Risk 1 (High),10001012 W BELMONT AVE ,CHICeAGO,IL,60657,1441577,NULL
1578,1000 LIQUORS  BIG CITY TAP,1000 LIQUORS  BIG CITY TAP,Restaurant,Risk 1 (High),10001012 W BELMONT AVE ,HICAGO,IL,60657,1092945,NULL
1578,1000 LIQUORS  BIG CITY TAP,1000 LIQUORS  BGI CITY TAP,Restaurant,Risk 1 (High),10001012 W BELMONT AVE ,CHCAGO,IL,60657,1381211,NULL
1578,1000 LIQUORS  BIG CITY TAP,1000 LIQUORS  BIG CITY TAP,Restaurant,Risk 1 (High),10001012 W BELMONT AVE ,HICAGO,IfL,60657,1198438,NULL
1578,1000 LIQUORS  BIG CITY TAP,1000 LIQUORS  BIG CITY TAP,Restaurant,Risk 1 (High),10001012 W BELMONT AVE ,CHICAtGO,LI,60657,284360,NULL
1578,1000 LIQUORS  BIG CITY TPA,1000 LIQUORS  BIG CITY TAP,Restaurant,Risk 1 (High),10001012 W BELMONT AVE ,CHIACGO,IL,60657,278123,NULL
1585,DON CARLOS RESTAURANT,DON CARLOS RESTAURANT,Restaurant,Risk 1 (High),15361538 N PULASKI RD ,CHICAGO,IL,60651,1367301,NULL
1585,DON CARLOS RESTAURANT,DON CARLOS RESTAURANT,Restaurant,Risk 1 (High),15361538 N PULASKI RD ,CHICAGO,IL,60651,276969,NULL
1588,JOHNNY OS,JOHNNY OS,Restaurant,Risk 2 (Medium),3465 S MORGAN ST ,CHICAGO,IL,60608,2509455,NULL
1588,JOHNNY OS,JOHNNY OS,Restaurant,Risk 2 (Medium),3465 S MORGAN ST ,CHICAGO,IL,60608,2315732,NULL
1588,JOHNNY OS,JOHNNY OS,Restaurant,Risk 2 (Medium),3465 S MORGAN ST ,CHICAGO,IL,60608,2315974,NULL
1588,JOHNNY OS,JOHNNY OS,Restaurant,Risk 2 (Medium),3465 S iMORGAN ST ,CHICAGO,IL,60608,1954093,NULL
-11897,JOHNNY OS,JOHNNY OS,Restaurant,Risk 2 (Medium),3465 S MORGAN ST ,CHICAGO,IL,60608,1960636,NULL
1588,JOHNNY OS,JOHNNY OS,Restaurant,Risk 2 (Medium),3465 S MORGAN ST ,CHICAGO,IL,60608,1561393,NULL
1588,JOHN VELIOTIS SR,JOHN OS,Restaurant,Risk 2 (Medium),3465 S MORGAN ST ,CHICAGO,IL,60608,1290208,NULL
1588,JOHN VELIOTIS SR,JOHNNY OS,Restaurant,Risk 2 (Medium),3465 S MORGAN ST ,CHICAGO,IL,60609,585571,NULL
1588,JOHN VELIOTIS SR,JOHNNY OS,Restaurant,Risk 2 (Medium),3465 S MORGAN ST ,CHICAGO,IL,60609,158308,NULL
1598,BROWN SUGAR LOUNGE,BROWN SUGAR LOUNGE,Liquor,Risk 3 (Low),2674 W MADISON ST ,CHICAGO,IL,60612,278042,NULL
1598,BROWN SUGtAR LOUNGE,BROWN SUGAR LOUNGE,Liquor,Risk 3 (Low),2674 W MADISON ST ,CHICAGO,IL,60612,626261,NULL
1598,BROWN SUGAR LOUNGE,BROWN SUGAR LOUNGE,Liquor,Risk 3 (Low),2674 W MADISON ST ,CHICAGO,IL,60612,284408,NULL
1598,BROWN SUGAR LOUNGE,BROWN SUGAR LOUNGE,Liquor,Risk 3 (Low),2674 W MADISON ST ,CHICAGO,IL,60612,276918,NULL
1599,BACCHANALIA REST & LNG,BACCHANALIA RISTORANTE,Restaurant,Risk 1 (High),2413 S OAKLEY AVE ,CHICzAGO,IL,60608,2523960,NULL
1599,BACCHANALIA REST & LNG,BACCHANALIA RISTORANTE,Restaurant,Risk 1 (High),2413 S OAKLEY AVE ,CHICAGO,IL,60608,2288541,NULL
1599,BACCHANALIA REST & LNG,BACCHANALIA RISTORANTE,Restaurant,Risk 1 (High),2413 S OAKLEY AVE ,CHICAGO,IL,60608,2176639,NULL
1599,BACCHANALIA REST & LNG,BACCHANALIA RISTORANTE,Restaurant,Risk 1 (High),2413 S OAKLEY AVE ,CHICAGO,IL,60608,2071977,NULL
1599,BACCHANALIA REST & LNG,BACCHANALIA RISTORANTE,Restaurant,Risk 1 (High),2413 S OAKLEYd AVE ,CHICAGO,IL,60608,2071710,NULL
1599,BACCHANALIA REST & LNG,BACCHANALIA RISTORANTE,Rsetaurant,Risk 1 (High),2413 S OAKLEY AVE ,CHICAGO,IL,60608,2009274,NULL
1599,BACCHANALIA REST & LNG,BACCHANALIA RISTORANTE,Restaurant,Risk 1 (High),2413 S OAKLEY AVE ,CHICAGO,IL,60608,2010016,NULL
1599,BACCHANALIA REST & LNG,BACCHANALIA RISTORANTE,Restaurant,Risk 1 (High),2413 S OAKLEY AVE ,CHICAGO,IL,60608,1734914,NULL
1599,BACCHANALIA REST & LNG,BACCHANALIA RISTORANTE,Restaurant,Risk 1 (High),2413 S OAKLEY AVE ,CHICAGO,IL,60608,1770449,NULL
1599,BACCHANALIA REST & LNG,BACCHANALIA RISTORANTE,Restaurant,Rsisk 1 (High),2413 S OAKLEY AVE ,CHICAGO,IL,60608,1734534,NULL
1599,BACCHANALIA REST & LNG,BACCHANALIA RISTORANTE,Rsetaurant,Risk 1 (High),2413 S OAKLEY AVE ,CHICAGO,IL,60608,1546939,NULL
1599,BACCHANALIA RETS & LNG,BACCHANALIA RISTORANTE,Restaurant,Risk 1 (High),2413 S OAKLEY AVE ,CHICAGO,IL,60608,1460116,NULL
1599,BACCHANALIA REST & LNG,BACCHANALIA RISTORANTE,Restaurant,Risk 1 (High),2413 S OAKLEY AVE ,CHICAGO,IL,60608,1460131,NULL
1599,BACCHANALIA REST & LNG,BACCHANALIA RISTORANTE,Restaurant,Risk 1 (High),2413 S OAKLEY AVE ,CHICAGO,IL,60608,1151499,NULL
1599,BACCHANALIA REST & LNG,BACCHANALIA RISTORANTE,Restaurant,Risk 1 (High),2413 S OAKLEY AVE ,CHICAGO,IL,60608,1335761,NULL
1599,BACCHANALIA REST & LNG,BACCHANALIA RISTORANTE,Restaurant,Risk 1 (High),2413 S OAKLEY AVE ,CHICAGO,IL,60608,1229284,NULL
1599,BACCHANALIA REST & LNG,BACCHANALIA RISTORANTE,Restaurant,Risk 1 (High),2413 S OAKLEY AVE ,CHICAGO,IL,60608,598522,NULL
1599,BACCHANALIA REST & LNG,BACCHANALIA RISTORANTE,Restaurant,Risk 1 (High),2413 S OAKLEY AVE ,CHICAGO,IL,60608,598265,NULL
1599,BACCHANALIA REST & LNG,BACCHANALIA RISTORANTE,Restaurant,Risk 1 (High),2413 S OAKLEY AVE ,CHICAGO,IL,60608,68451,NULL
1650,KINGSTON MINES,KINGSTON MINES,Restaurant,Risk 1 (High),25482550 N HALSTED ST ,CHICAGO,IL,60614,154675,NULL
1650,KINGSTON MINES,KINGSTON MINES,Restaurant,Risk 1 (High),25482550 N HALSTED ST ,CHICAGO,IL,60614,2545171,NULL
1650,KINGSTON MINES,KINGSTON MINES,Restaurant,Risk 1 (High),25482550 N HALSTED ST ,CHICAGO,IL,60614,2288217,NULL
1650,KIGSTON MINES,KINGSTON MINES,Restaurant,Risk 1 (High),25482550 N HALSTED ST ,CHICAGO,IL,60614,2232214,NULL
1650,KINGSTON MINES,KINGSTON MINES,Restaurant,Risk 1 (High),25482550 N HALSTED ST ,CHICAGO,IL,60614,2200817,NULL
1650,KINGSTON MINES,KINGSTON MINES,Restaurant,Risk 1 (High),25482550 N HALSTED ST ,CHICAGO,IL,60614,2200739,NULL
1650,KINGSTON MINES,KINGSTON MINES,Restaurant,Risk 1 (High),25482550 N HALSTED sST ,CHICAGO,IL,60614,2201192,NULL
1650,KINGSTON MINES,KINGSTON MINES,Restaurant,Risk 1 (High),25482550 N HALSTED ST ,CHICAGO,IL,60614,1955751,NULL
1650,KINGSTON MINES,KINGSTON MINES,Restaurant,Risk 1 (High),25482550 N HALSTED ST ,CHICAGO,IL,60614,1948425,NULL
1650,KINGSTON MINES,KINGSTON MINES,Restaurant,Risk1  (High),25482550 N HALSTED ST ,CHICAGO,IL,60614,1948269,NULL
1650,KINGSTON MINES,KINGSTON MINES,Restaurant,Risk 1 (High),25482550 N HALSTED ST ,CHICAGO,IL,60614,1578578,NULL
1650,KINGSTON MINES,KINGSTON MINES,Restaurant,Risk 1 (High),25482550 N HALSTED ST ,CHICAGO,IL,60614,1491141,NULL
1650,KINGSTON MINES,KINGSTON MINES,Restaurant,Risk 1 (Higfh),25482550 N HALSTED ST ,CHICAGO,IL,60614,1493422,NULL
1650,KINGSTON MINES,KINGSTON MINES,Restaurant,Risk 1 (High),25482550 N HALSTED ST ,CHICAGO,IL,60614,1199073,NULL
1650,KINGSTON MINES,KINGSTON MINES,Restaurant,Risk 1 (High),25482550 N HALSTED ST ,CHICAGO,IL,60614,517432,NULL
1650,KINGSTON MINES,KINGSTON MINES,Restaurant,Risk 1 (High),25482550 N HALSTED ST ,CHICAGO,IL,60614,154700,NULL
1650,KINGSTON MINES,KINGSTON IMNES,Restaurant,Risk 1 (High),25482550 N HALSTED ST ,CHICAGO,IL,60614,491325,NULL
1650,KINGSTON MINES,KINGSTON MINES,Restaurant,Risk 1 (High),25482550 N HALTED ST ,CHICAGO,IL,60614,154369,NULL
1650,KINGSTON MINES,KINGSTON MINES,Restaurant,Risk 1 (High),25482550 N HALSTED ST ,CHICAGO,IL,60614,154366,NULL
1650,KINGSTON MINES,KINGSTON MINES,Restaurant,Risk 1 (High),25482550 N HALSTED ST ,CHICAGO,IL,60614,154372,NULL
1650,KINGSTON MINES,KINGSTON MINES,Restaurant,Risk 1 (High),25482550 N HALSTED ST ,CHICAGO,IL,60614,154251,NULL
1655,HELLAS GYROS INC,HELLAS GYROS,Restaurant,Risk 1 (High),1133 W BRYN MAWR AVE ,CHICAGO,IL,60660,2232697,NULL
1655,HELLAS GYROS INC,HELLAS GYROS,Restaurant,Risk 1 (High),1133 W BRYN MAWR AVE ,CHICAGO,IL,60660,2078778,NULL
1655,HELLAS GYROS INC,HELLAS GYROS,Restaurant,Risk 1 (High),1133 W BRYN MAWR AVE ,CHICAGO,IL,60660,2104736,NULL
1655,HELLAS GYROS INC,HELLAS GYROS,Restaurant,Risk 1 (High),1133 W BRYN MAWR AVE ,CHICAGO,IL,60660,2064212,NULL
1655,HELLAS GYROS INC,HELLAS GYROS,Restaurant,Risk 1 (High),1133 W BRYN MAWR AVE ,CHICAGO,IL,60660,2059660,NULL
1655,HELLAS GYROS INC,HELLAS GYROS,Restaurant,Risk 1 (High),1133 W BRYN MAWR AVE ,HICAGO,IL,60660,1981989,NULL
1655,HELLAS GYROS INC,HLELAS GYROS,Restaurant,Risk 1 (High),1133 W BRYN MAWR AVE ,CHICAGO,IL,60660,1982584,NULL
1655,HELLAS GYROS INC,HELLAS GYROS,Restaurant,Risk 1 (High),1133 W BRYN MAWR AVE ,CHICAGO,IL,60660,1727311,NULL
1655,HELLAS GYROS INC,HELLAS GYROS,Restaurant,Risk 1 (High),1133 W BRYN MAWR AVE ,CHICAGO,LI,60660,1727295,NULL
1655,HELLAS GYROS INC,HELLAS GYROS,Restaurant,Risk 1 (High),1133 W BRYN MAWR AVE ,CHICAGO,IL,60660,1424946,NULL
1655,HELLAS GYROS INC,HELLAS GYROS,Restaurant,Risk 1 (High),1133 W BRYN MAWR AVE ,CHICAGO,IL,60660,1424935,NULL
1655,HELLAS GYROS INC,HELLAS GYROS,Restaurant,Risk 1 (High),1133 W BRYN MAWR AVE ,CHICAGO,IL,60660,1464494,NULL
1655,HELLAS GYROS INC,HELLAS GYROS,Restaurant,Risk 1 (High),1133 W BRYN MAWR AVE ,CHICAGO,IL,60660,1464480,NULL
1655,HELLAS GYROS INC,HLELAS GYROS,Restaurant,Risk 1 (High),1133 W BRYN MAWR AVE ,CHICAGO,IL,60660,1401859,NULL
1655,HELLAS GYROS INC,HELLAS GYROS,Restaurant,Risk 1 (High),1133 W BRYN MAWR AVE ,CHICAGO,IL,60660,1361155,NULL
1655,HELLAS GYROS INC,HELLAS GYROS,Restaurant,Risk 1 (High),1133 W BRYN MAWR AVE ,CHIAGO,IL,60660,1360825,NULL
1655,HELLAS GYROS INC,HELLAS GYROS,Restaurant,Risk 1 (High),1133 W BRYN MAWR AVE ,CHICAGO,IL,60660,1335806,NULL
1655,HELLAS GYROS INC,HELLAS GYROS,Restaurant,Risk 1 (High),1133 W BRYN MAWR AVE ,CHICAGO,IL,60660,1353820,NULL
1655,HELLAS GYROS INC,HELLAS GYROS,Restaurant,Risk 1 (High),1133 W BRYN MAWR AVE ,CHICAGO,IL,60660,1235460,NULL
1655,HELLAS GYROS INC,HELLAS GYROS,Restaurant,Risk 1 (High),1133 W BRYN MAWR AVE ,CHICAGO,IL,60660,1235443,NULL
1655,HELLAS GYROS INC,HELLAS GYROS,Restaurant,Risk 1 (High),1133 W BRYN AWR AVE ,CHICAGO,IL,60660,1214560,NULL
1655,HELLAS GYROS INC,HELLAS GYROS,Restaurant,Risk 1 (High),1133 W BRYN MAWR AVE ,CHICAGO,IL,60660,1106224,NULL
1655,HELLAS GYROS INC,HELLAS GYROS,Restaurant,Risk 1 (High),1133 W BRYN MAWR AVE ,CHICAGO,IL,60660,491573,NULL
1655,HELLAS GYROS INC,HELLAS GYROS,Restaurant,Risk 1 (High),1133 W BRYN MAWR AVE ,CHICAGO,IL,60660,419980,NULL
1673,RON OF JAPAN INC,RON OF JAPAN,Restaurant,Risk 1 (High),230 E ONTARIO ST ,CHICAGO,IL,60611,2320738,NULL
1673,RON OF JAPAN INC,RON OF JAPAN,Restaurant,Risk 1 (High),230 E ONTARIO ST ,CHICAGO,L,60611,1138709,NULL
1673,RON OF JAPAN INC,RON OF JAPAbN,Restaurant,Risk 1 (High),230 E ONTARIO ST ,CHICAGO,IL,60611,2523482,NULL
1673,RON OF JAPAN INC,RON OF JAPAN,Restaurant,Risk 1 (High),230 E ONTARIO ST ,CHICAGO,IL,60611,2500558,NULL
1673,RON OF JAPAN INC,RON OF JAPAN,Restaurant,Risk 1 (High),230 E ONTARIO ST ,CHICAGO,IL,60611,2501035,NULL
1673,RON OF JAPAN INC,RON OF JAPAN,Restaurant,Risk 1 (High),230 E ONTARIO ST ,CHICAGO,IL,60611,2345720,NULL
1673,RON OF JAPAN INC,RON OF JAPAN,Restaurant,Risk 1 (High),230 E ONTARIO ST ,CHICAGO,IL,60611,2345367,NULL
1673,RON OF JAPAN INC,RON OF JAPAN,Restaurant,Risk 1 (High),230 E ONTARIO ST ,CHICAGO,IL,60611,2240682,NULL
1673,RON OF JAPAN INC,RON OF JAPAN,Restaurant,Risk 1 (High),230 E ONTAIO ST ,CHICAGO,IL,60611,2144596,NULL
1673,RON OF JAPAN INC,RON OF JAPAN,Restaurant,Risk 1 (High),230 E ONTARIO ST ,CHICAGO,IL,60611,1990090,NULL
1673,RON OF JAPAN INC,RON OF JAPAN,Resturant,Risk 1 (High),230 E ONTARIO ST ,CHICAGO,IL,60611,1632351,NULL
1673,RON OF JAPAN INC,RON OF JAPAN,estaurant,Risk 1 (High),230 E ONTARIO ST ,CHICAGO,IL,60611,1448006,NULL
1673,RON OF JAPAN INC,RON OF JAPAN,Restaurant,Risk 1 (High),230 E ONTARIO ST ,CHICAGO,IL,60611,1439520,NULL
1673,RON OF JAPAN ICN,RON OF JAPAN,Restaurant,Risk 1 (High),230  EONTARIO ST ,CHICAGO,IL,60611,1199324,NULL
1673,RON OF JAPAN INC,RON OF JAPAN,Restaurant,Risk 1 (High),230 E ONTARIO ST ,CHICAGO,IL,60611,1199323,NULL
1673,RON OF JAPAN INC,RON OF JAPAN,Restaurant,Risk 1 (High),230 E ONTARIO ST ,CHICAGO,IL,60611,1199330,NULL
1673,RON OF JAPAN INC,RON OF JAPAN,Restaurant,Risk 1 (High),230 E ONTARIO ST ,CHICAGO,IL,60611,1321319,NULL
1673,RON OF JAPAN INC,RON OF JAPAN,Restaurant,Risk 1 (High),230 E ONTARIO ST ,CHICAGO,IL,60611,569774,NULL
1673,RON OF JAPAN INC,RON OF JAPAN,Restaurant,Risk 1 (High),230 E ONTARIO ST ,CHICAGO,IL,60611,325300,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMNEEZ INC,Grocery Store,Risk 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,491177,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocery Store,Risk 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,2538152,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocery Store,Risk 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,2534215,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocery Store,Risk 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,2374057,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocery Store,Risk 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,2359788,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocery Store,Risk 1 (High),42044216 W NORTH AVE ,CHICAGcO,IL,60639,2366590,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocery Store,Risk 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,2359452,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocery Store,Risk 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,2280152,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocery Store,Risk 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,2282616,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocery Store,Risk 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,2282514,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocery Store,Risk 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,2243807,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocery Store,Risk 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,2243594,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocery Store,Risk 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,2213374,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocery Store,Risk 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,2213456,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocery Store,Risk 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,2200827,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocery Store,Risk 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,2169726,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocery Store,Risk 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,2176447,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocery Store,Risk 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,2081583,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocery Stoer,Risk 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,1950674,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocery Store,Risk 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,1735061,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocery Store,Risk 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,1465084,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocery Store,Risk 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,1465067,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocery Store,Risk 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,1464924,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocery Store,Rik 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,1385795,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocery Store,Risk 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,1385772,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocery tSore,Risk 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,1385450,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocer Store,Risk 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,1329746,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocery Store,Risk 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,1375581,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocery Store,Risk 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,1375383,NULL
1693,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,Grocery Store,Risk 1 (High),42044216 W NORTH AVE ,CHICAGO,IL,60639,1321987,NULL
1698,LA PERLA TAPATIA BAKERY,LA PERLA TAPATIA BAKERY,Bakery,Risk 2 (Medium),4214 W NORTH AVE ,CHICAGO,IL,60639,2534221,NULL
1698,LA PERLA TAPATIA BAKERY,LA PERLA TAPATIA BAKERY,Bakery,Risk 2 (Medium),4214 W NORTH AVE ,CHICAGO,IL,60639,2534563,NULL
1698,LA PERLA TAPATIA BAKERY,LA PERLA TAPATIA BAKERY,Bakeiry,Risk 2 (Medium),4214 W NORTH AVE ,CHICAGO,IL,44059,2359508,NULL
1698,LA PERLA TAPATIA BAKERY,LA PERLA TAPATIA BAKERY,Bakery,Risk 2 (Medium),4214 W NORTH AVE ,CHICAGO,IL,60639,2213457,NULL
